id;name;minplayers;maxplayers;yearpublished;playingtime;image;game_category;game_mechanic
103185;Walnut Grove;1;4;2011;60;103185.jpg;American West, Farming;Rondel, Tile Placement, Worker Placement
316786;Tabannusi: Builders of Ur;1;4;2021;120;316786.jpg;Ancient, City Building;Action Queue, Area Majority / Influence, Contracts, Dice Rolling, End Game Bonuses, Open Drafting, Ownership, Tile Placement
338460;The Isle of Cats: Explore & Draw;1;6;2022;45;338460.jpg;Animals, Fantasy, Puzzle;Grid Coverage, Line Drawing, Paper-and-Pencil, Pattern Building, Set Collection, Solo / Solitaire Game, Square Grid
221769;Bios: Megafauna (Second Edition);1;4;2017;180;221769.jpg;Environmental, Prehistoric, Territory Building;Area Majority / Influence, Modular Board, Open Drafting, Simultaneous Action Selection
2081;The Civil War 1861-1865;2;2;1983;1200;002081.jpg;American Civil War, Civil War, Post-Napoleonic, Wargame;Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Variable Set-up
260300;Dungeon Mayhem;2;4;2018;10;260300.jpg;Card Game, Fantasy, Fighting;Hand Management, Income, Player Elimination, Take That, Variable Player Powers
40270;Call of Cthulhu: The Card Game;2;2;2008;30;040270.jpg;Card Game, Collectible Components, Fantasy, Horror, Novel-based;Deck, Bag, and Pool Building, Hand Management, Open Drafting
5206;Ogre;1;3;1977;45;005206.jpg;Fighting, Science Fiction, Wargame;Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers, Variable Set-up
58936;Wars of the Roses: Lancaster vs. York;2;4;2010;180;058936.jpg;Civil War, Medieval, Political, Wargame;Action Queue, Area Majority / Influence, Area Movement, Open Drafting, Secret Unit Deployment, Simultaneous Action Selection, Team-Based Game
267813;Adventure Games: The Dungeon;1;4;2019;90;267813.jpg;Exploration, Fantasy, Puzzle;Cooperative Game, Narrative Choice / Paragraph, Storytelling
494;Ave Caesar;2;6;1989;30;000494.jpg;Ancient, Miniatures, Racing;Hand Management, Race, Track Movement
90040;Pergamon;2;4;2011;45;090040.png;Ancient;Set Collection, Tile Placement
180020;Virus!;2;6;2015;20;180020.png;Card Game, Medical;Hand Management, Set Collection, Take That
26;Age of Renaissance;3;6;1996;300;000026.jpg;Civilization, Economic, Medieval, Renaissance;Area Movement, Auction/Bidding, Simulation
38545;Kamisado;2;2;2008;20;038545.jpg;Abstract Strategy;Grid Movement, Slide/Push, Square Grid
811;Rummikub;2;4;1977;60;000811.jpg;Abstract Strategy, Card Game, Children's Game, Number;Set Collection, Tile Placement
254127;Europa Universalis: The Price of Power;1;4;2023;300;254127.jpg;Age of Reason, Civilization, Economic, Exploration, Napoleonic, Negotiation, Pike and Shot, Political, Renaissance, Video Game Theme, Wargame;Action Points, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Scenario / Mission / Campaign Game, Simulation
355433;boop.;2;2;2022;30;355433.png;Abstract Strategy, Animals;Grid Movement, Pattern Building, Slide/Push, Square Grid
280453;Masters of Renaissance: Lorenzo il Magnifico - The Card Game;1;4;2019;45;280453.jpg;Card Game, Economic, Renaissance;Open Drafting, Set Collection, Slide/Push
331820;Rolling Heights;1;4;2023;60;331820.png;City Building, Dice, Industry / Manufacturing;Area Majority / Influence, Deck, Bag, and Pool Building, Dice Rolling, End Game Bonuses, Push Your Luck, Random Production, Tile Placement
248158;Thanos Rising: Avengers Infinity War;2;4;2018;90;248158.jpg;Card Game, Comic Book / Strip, Dice, Movies / TV / Radio theme;Cooperative Game, Dice Rolling, Open Drafting, Re-rolling and Locking
149951;Warfighter: The Tactical Special Forces Card Game;1;6;2014;180;149951.jpg;Card Game, Modern Warfare, Wargame;Action Points, Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Hand Management, Simulation, Solo / Solitaire Game, Variable Player Powers
41933;Arctic Scavengers;2;5;2009;60;041933.jpg;Bluffing, Card Game, Fighting;Deck, Bag, and Pool Building, Hand Management, Open Drafting
282853;CATAN: Starfarers;3;4;2019;120;282853.png;Exploration, Negotiation, Science Fiction, Space Exploration;Hexagon Grid, Modular Board, Trading, Variable Set-up
366162;Clever 4Ever;1;4;2022;30;366162.jpg;Dice, Number;Dice Rolling, Paper-and-Pencil, Re-rolling and Locking, Solo / Solitaire Game
10093;Axis & Allies;2;5;2004;240;010093.jpg;Economic, Wargame, World War II;Area Movement, Dice Rolling, Team-Based Game
12761;Ys;2;4;2004;90;012761.jpg;Bluffing, Medieval;Area Majority / Influence, Auction/Bidding, Commodity Speculation
365104;Planted: A Game of Nature & Nurture;2;5;2022;30;365104.jpg;Environmental;Closed Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection
354544;Unmatched: Houdini vs. The Genie;2;2;2022;20;354544.jpg;Card Game, Fantasy, Fighting, Mythology, Novel-based;Action Points, Card Play Conflict Resolution, Hand Management, Line of Sight, Point to Point Movement, Variable Player Powers
67877;Anomia;3;6;2010;30;067877.jpg;Party Game, Real-time, Trivia, Word Game;Pattern Recognition, Speed Matching
235014;Sorcerer City;1;6;2020;60;235014.jpg;Fantasy, Real-time;Deck, Bag, and Pool Building, Hand Management, Real-Time, Tile Placement
1544;Beyond Balderdash;2;6;1993;45;001544.jpg;Bluffing, Party Game, Trivia, Word Game;Paper-and-Pencil, Voting
342562;ROVE: Results-Oriented Versatile Explorer;1;1;2021;15;342562.png;Card Game, Print & Play, Science Fiction, Space Exploration;Pattern Movement, Pattern Recognition, Solo / Solitaire Game, Square Grid
222542;Otys;1;4;2017;60;222542.jpg;Science Fiction;Action Queue, Contracts, Set Collection, Solo / Solitaire Game, Worker Placement
344554;Décorum;2;4;2022;45;344554.jpg;Puzzle;Communication Limits, Cooperative Game, Deduction, Negotiation, Roles with Asymmetric Information, Scenario / Mission / Campaign Game
99975;Timeline: Discoveries;2;8;2011;15;099975.jpg;Card Game, Educational, Trivia;
248125;Monumental;1;4;2020;120;248125.jpg;Civilization, Fighting, Territory Building;Action Queue, Area Movement, Deck, Bag, and Pool Building, Hand Management, Modular Board, Set Collection, Solo / Solitaire Game, Variable Player Powers
358504;Betrayal at House on the Hill: 3rd Edition;3;6;2022;60;358504.jpg;Adventure, Exploration, Horror, Miniatures;Dice Rolling, Map Addition, Modular Board, Player Elimination, Role Playing, Storytelling, Team-Based Game, Traitor Game, Variable Player Powers
178054;A Study in Emerald (Second Edition);2;5;2015;60;178054.jpg;Horror, Murder/Mystery, Novel-based, Political, Spies/Secret Agents, Zombies;Area Majority / Influence, Auction/Bidding, Deck, Bag, and Pool Building, Hand Management, Hidden Roles, Open Drafting, Point to Point Movement, Team-Based Game
275044;Glow;2;4;2021;45;275044.png;Fantasy;Dice Rolling, Die Icon Resolution, Open Drafting, Point to Point Movement, Push Your Luck, Re-rolling and Locking, Set Collection, Victory Points as a Resource
248861;Metro X;1;6;2018;20;248861.jpg;Number, Puzzle, Trains;Bingo, Network and Route Building, Paper-and-Pencil, Simultaneous Action Selection, Solo / Solitaire Game
98;Axis & Allies;2;5;1981;180;000098.jpg;Economic, Wargame, World War II;Area Movement, Dice Rolling, Minimap Resolution, Stat Check Resolution, Team-Based Game
157917;The Lord of the Ice Garden;1;4;2014;90;157917.jpg;Fantasy, Fighting, Medieval, Mythology, Novel-based, Science Fiction;Action Points, Action Queue, Area Majority / Influence, Variable Phase Order, Variable Player Powers, Worker Placement
385761;Faraway;2;6;2023;30;385761.png;Adventure, Card Game, Fantasy;Contracts, Open Drafting, Set Collection, Simultaneous Action Selection
193728;Pendragon: The Fall of Roman Britain;1;4;2017;360;193728.jpg;Ancient, Medieval, Political, Wargame;Action/Event, Alliances, Area Majority / Influence, Area Movement, Dice Rolling, Events, Income, Simulation, Solo / Solitaire Game, Variable Player Powers, Variable Set-up
55697;Power Struggle;3;5;2009;105;055697.jpg;Humor, Negotiation;Area Majority / Influence, Bribery
3800;Himalaya;3;4;2002;60;003800.jpg;Economic, Medieval, Political;Action Queue, Area Majority / Influence, Pick-up and Deliver, Set Collection, Simultaneous Action Selection
63975;Mountain Goats;2;4;2010;20;063975.jpg;Abstract Strategy, Animals, Dice, Number;Dice Rolling, King of the Hill, Roll / Spin and Move, Set Collection, Track Movement
326933;Unmatched: Redemption Row;2;3;2022;40;326933.jpg;Card Game, Comic Book / Strip, Fantasy, Fighting, Movies / TV / Radio theme;Action Points, Card Play Conflict Resolution, Hand Management, Line of Sight, Point to Point Movement, Take That, Team-Based Game, Variable Player Powers
309105;Sagani;1;4;2020;60;309105.png;Abstract Strategy;Pattern Building, Tile Placement
24773;On the Underground;2;5;2006;60;024773.jpg;Trains, Transportation;Network and Route Building
252446;Key Flow;2;6;2018;75;252446.jpg;Card Game, City Building, Economic, Farming, Medieval;Closed Drafting, Neighbor Scope, Network and Route Building, Set Collection, Simultaneous Action Selection, Worker Placement
34297;The Climbers;2;5;2008;45;034297.jpg;Abstract Strategy;Modular Board, Race, Three Dimensional Movement, Tile Placement
38718;Normandy '44;2;3;2010;420;038718.jpg;Wargame, World War II;Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control
302260;Abandon All Artichokes;2;4;2020;20;302260.png;Card Game, Farming;Deck, Bag, and Pool Building, Open Drafting
168609;Artifacts, Inc.;2;4;2014;60;168609.jpg;Adventure, Card Game, Economic, Exploration;Action Points, Area Majority / Influence, Dice Rolling, Open Drafting, Set Collection, Worker Placement, Worker Placement with Dice Workers
30658;Rise of Empires;2;5;2009;180;030658.png;Ancient, Civilization;Area Majority / Influence, Variable Phase Order, Worker Placement
206940;Carcassonne: Amazonas;2;5;2016;35;206940.png;Animals, Exploration, Territory Building;Area Majority / Influence, Map Addition, Tile Placement, Track Movement
218804;Imaginarium;2;5;2018;90;218804.jpg;Fantasy;Action Drafting, Contracts, Set Collection, Take That, Variable Phase Order
368061;Zoo Vadis;3;7;2023;40;368061.jpg;Animals, Negotiation, Political;Bribery, Hidden Victory Points, Negotiation, Once-Per-Game Abilities, Point to Point Movement, Trading, Variable Player Powers, Victory Points as a Resource, Voting
175549;Salem 1692;4;12;2015;35;175549.jpg;Bluffing, Card Game, Deduction, Party Game, Print & Play;Hand Management, Hidden Roles, Player Elimination, Traitor Game, Voting
165948;Mangrovia;2;5;2014;75;165948.png;;Area Majority / Influence, Hand Management, Variable Phase Order, Worker Placement
280136;Paranormal Detectives;2;6;2019;50;280136.png;Deduction, Horror, Murder/Mystery, Party Game;Acting, Hand Management, Line Drawing, Pattern Recognition, Questions and Answers, Variable Player Powers
244513;ICECOOL2;2;4;2018;30;244513.png;Action / Dexterity, Animals, Children's Game;Area Movement, Flicking, Take That
8098;Jungle Speed;2;10;1997;10;008098.jpg;Action / Dexterity, Card Game, Party Game, Real-time;Pattern Recognition, Speed Matching
123607;Puzzle Strike: Third Edition;2;4;2012;20;123607.jpg;Card Game, Fantasy, Video Game Theme;Deck, Bag, and Pool Building, Hand Management, Variable Player Powers
205046;Capital Lux;2;4;2016;30;205046.jpg;Bluffing, Card Game, Science Fiction;Area Majority / Influence, Closed Drafting, Hand Management
269752;Noctiluca;1;4;2019;30;269752.jpg;Abstract Strategy, Dice, Puzzle;Contracts, End Game Bonuses, Hexagon Grid, Hidden Victory Points, Open Drafting, Set Collection
8190;The Bridges of Shangri-La;3;4;2003;60;008190.jpg;Abstract Strategy, Mythology, Novel-based, Territory Building, Travel;Area Majority / Influence, Map Reduction, Point to Point Movement, Tile Placement
73369;51st State;2;4;2010;90;073369.jpg;Card Game, City Building, Economic, Science Fiction;Hand Management, Open Drafting, Variable Player Powers
358124;Mists over Carcassonne;1;5;2022;35;358124.jpg;Medieval;Cooperative Game, Tile Placement
175307;Love Letter: Adventure Time;2;4;2015;20;175307.jpg;Card Game, Deduction, Movies / TV / Radio theme;Hand Management, Player Elimination
1499;World in Flames;2;7;1985;6000;001499.png;Nautical, Wargame, World War II;Area Movement, Delayed Purchase, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Multiple Maps, Point to Point Movement, Ratio / Combat Results Table, Simulation
223215;Flip Ships;1;4;2017;45;223215.jpg;Action / Dexterity, Science Fiction;Bias, Cooperative Game, Flicking, Variable Player Powers
331401;Dog Park;1;4;2022;80;331401.jpg;Animals, Card Game;Auction/Bidding, Point to Point Movement, Set Collection, Solo / Solitaire Game, Track Movement, Variable Set-up, Victory Points as a Resource
61487;Unconditional Surrender! World War 2 in Europe;2;3;2014;3000;061487.jpg;Wargame, World War II;Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation
3565;Mordheim: City of the Damned;2;6;1999;60;003565.jpg;Exploration, Fantasy, Fighting, Horror, Miniatures, Wargame;Dice Rolling, Measurement Movement, Modular Board, Role Playing, Variable Player Powers
230303;Unlock!: Mystery Adventures - The House on the Hill;1;6;2017;60;230303.jpg;Card Game, Exploration, Puzzle, Real-time;Cooperative Game, Storytelling
8129;Sluff Off!;3;5;2003;30;008129.jpg;Card Game;Hand Management, Predictive Bid, Trick-taking
208895;New York Slice;2;6;2017;30;208895.jpg;Party Game;I Cut, You Choose, Once-Per-Game Abilities, Turn Order: Progressive
274841;Cóatl;1;4;2020;60;274841.jpg;Abstract Strategy, Puzzle;Contracts, Hand Management, Once-Per-Game Abilities, Open Drafting, Pattern Building, Set Collection
356414;Space Station Phoenix;2;4;2022;120;356414.png;Science Fiction, Space Exploration;End Game Bonuses, Income, Ownership, Variable Player Powers, Variable Set-up, Victory Points as a Resource, Worker Placement
12750;1860: Railways on the Isle of Wight;2;4;2004;240;012750.jpg;Economic, Trains, Transportation;Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement
226501;Dragonfire;2;6;2017;90;226501.jpg;Card Game, Fantasy;Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Legacy Game, Open Drafting, Role Playing, Scenario / Mission / Campaign Game, Variable Player Powers
281526;The Isofarian Guard;1;2;2023;90;281526.jpg;Adventure, Card Game, Exploration, Fantasy, Fighting;Action Points, Campaign / Battle Card Driven, Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Storytelling, Variable Player Powers
146816;Sanssouci;2;4;2013;45;146816.png;Age of Reason, Puzzle;Hand Management, Pattern Building, Tile Placement
147253;The Ancient World;2;4;2014;90;147253.jpg;Ancient, Civilization, Fantasy;Dice Rolling, Open Drafting, Set Collection, Worker Placement
6351;Gulo Gulo;2;6;2003;20;006351.jpg;Action / Dexterity, Animals, Children's Game, Humor;Modular Board, Physical Removal
701;A House Divided: War Between the States 1861-65;2;2;1981;240;000701.jpg;American Civil War, Post-Napoleonic, Wargame;Dice Rolling, Point to Point Movement, Simulation
158900;Samurai Spirit;1;7;2014;30;158900.jpg;Animals, Fantasy, Fighting;Cooperative Game, Push Your Luck, Variable Player Powers
26457;Successors (Third Edition);2;4;2008;300;026457.jpg;Ancient, Wargame;Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Simulation
267271;Egizia: Shifting Sands;2;4;2019;90;267271.jpg;Ancient, Farming;Bias, Open Drafting, Track Movement, Variable Phase Order, Worker Placement
195571;Legendary Encounters: A Firefly Deck Building Game;1;5;2016;90;195571.jpg;Card Game, Movies / TV / Radio theme, Science Fiction;Cooperative Game, Deck, Bag, and Pool Building, Solo / Solitaire Game
228372;Iberian Gauge;3;5;2017;90;228372.jpg;Economic, Trains;Action Queue, Connections, Hexagon Grid, Income, Investment, Network and Route Building, Stock Holding, Turn Order: Pass Order, Victory Points as a Resource
43868;The Adventurers: The Temple of Chac;2;6;2009;45;043868.jpg;Adventure, Ancient, Exploration, Miniatures;Action Points, Bias, Dice Rolling, Grid Movement, Memory, Push Your Luck, Variable Player Powers
88827;Battle Cry: 150th Civil War Anniversary Edition;2;2;2010;45;088827.jpg;American Civil War, Civil War, Miniatures, Wargame;Campaign / Battle Card Driven, Dice Rolling, Hand Management, Modular Board, Simulation
361;Hare & Tortoise;2;6;1973;45;000361.jpg;Animals, Racing;Hand Management, Resource to Move
325555;Cantaloop: Book 1 - Breaking into Prison;1;4;2020;720;325555.jpg;Adventure, Book, Deduction, Exploration, Humor, Puzzle, Video Game Theme;Cooperative Game, Deduction, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Storytelling
123239;Wits & Wagers Party;4;18;2012;25;123239.jpg;Party Game, Trivia;Betting and Bluffing
54137;Battle Sheep;2;4;2010;15;054137.jpg;Abstract Strategy, Animals;Enclosure, Grid Movement, Hexagon Grid, Modular Board
96007;The New Era;2;5;2011;60;096007.jpg;Card Game, City Building, Economic, Science Fiction;Hand Management, Open Drafting, Ownership, Turn Order: Progressive, Variable Player Powers, Worker Placement
379629;Knarr;2;4;2023;30;379629.png;Abstract Strategy, Card Game;Hand Management, Open Drafting, Race, Set Collection
269968;Exit: The Game - The Haunted Roller Coaster;1;4;2019;90;269968.jpg;Deduction;Cooperative Game, Real-Time
4636;Clans;2;4;2002;30;004636.jpg;Abstract Strategy, Bluffing, Deduction, Prehistoric;Area Majority / Influence, Area Movement, Enclosure, Hidden Roles
172996;The King Is Dead;2;4;2015;50;172996.jpg;Medieval, Political, Wargame;Area Majority / Influence, Campaign / Battle Card Driven, Communication Limits, Hand Management, Map Reduction, Team-Based Game, Turn Order: Pass Order, Variable Set-up
171011;Favor of the Pharaoh;2;4;2015;45;171011.jpg;Dice;Deck, Bag, and Pool Building, Dice Rolling, Re-rolling and Locking
46396;Ubongo 3D;2;4;2009;30;046396.jpg;Puzzle, Real-time;Grid Coverage, Pattern Building, Real-Time
182189;Treasure Hunter;2;6;2015;40;182189.jpg;Adventure, Card Game, Fantasy;Closed Drafting, Hand Management, Open Drafting, Simultaneous Action Selection
220792;The Expanse Board Game;2;4;2017;60;220792.jpg;Movies / TV / Radio theme, Novel-based, Science Fiction, Space Exploration;Action Points, Action/Event, Area Majority / Influence, Campaign / Battle Card Driven, Catch the Leader, Take That, Variable Player Powers, Victory Points as a Resource
350458;Terracotta Army;1;4;2022;120;350458.jpg;Ancient, Miniatures;Area Majority / Influence, Income, Variable Set-up, Worker Placement, Worker Placement, Different Worker Types
237;Wooden Ships & Iron Men;2;2;1974;300;000237.jpg;Age of Reason, American Indian Wars, American Revolutionary War, Napoleonic, Nautical, Pirates, Post-Napoleonic, Wargame;Action Queue, Dice Rolling, Hexagon Grid, Line of Sight, Simulation
24310;The Red Dragon Inn;2;4;2007;45;024310.jpg;Card Game, Fantasy, Humor, Medieval, Party Game;Betting and Bluffing, Hand Management, Player Elimination, Take That, Variable Player Powers
295905;Cosmic Frog;2;6;2020;90;295905.png;Animals, Dice, Fantasy, Fighting, Miniatures;Dice Rolling, Hexagon Grid, Layering, Map Reduction, Pattern Building, Pick-up and Deliver, Set Collection, Slide/Push, Sudden Death Ending, Take That, Tile Placement, Turn Order: Random, Variable Player Powers, Variable Set-up
183284;Factory Funner;1;6;2016;40;183284.jpg;Industry / Manufacturing, Puzzle, Real-time;Hexagon Grid, Network and Route Building, Real-Time, Solo / Solitaire Game, Tile Placement
352574;Fit to Print;1;6;2023;30;352574.jpg;Abstract Strategy, Animals, Puzzle, Real-time;Closed Drafting, End Game Bonuses, Grid Coverage, Pattern Building, Real-Time, Set Collection, Solo / Solitaire Game, Square Grid, Tile Placement, Variable Set-up
266083;L.L.A.M.A.;2;6;2019;20;266083.jpg;Card Game, Number;Hand Management, Ladder Climbing, Matching, Push Your Luck
294702;Tenpenny Parks;1;4;2022;75;294702.jpg;City Building;Income, Set Collection, Tile Placement, Worker Placement
21920;Leonardo da Vinci;2;5;2006;90;021920.jpg;Industry / Manufacturing, Renaissance;Area Majority / Influence, Auction/Bidding, Contracts, Hand Management, Worker Placement
138233;Ascension: Rise of Vigil;2;4;2013;30;138233.jpg;Card Game, Fantasy;Deck, Bag, and Pool Building, Hand Management, Open Drafting
252399;Vast: The Mysterious Manor;1;5;2019;120;252399.png;Adventure, Exploration, Fantasy;Action Points, Grid Movement, Hand Management, Modular Board, Tile Placement, Variable Player Powers
348096;Kites;2;6;2022;10;348096.png;Real-time;Cooperative Game
180199;Colonial Twilight: The French-Algerian War, 1954-62;1;2;2017;300;180199.jpg;Modern Warfare, Wargame;Area Majority / Influence, Area Movement, Dice Rolling, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers
123499;City of Iron;2;4;2013;120;123499.jpg;Card Game, City Building, Civilization, Economic, Fantasy;Action Points, Area Majority / Influence, Deck, Bag, and Pool Building, Hand Management, Open Drafting, Variable Player Powers
206084;Nautilion;1;2;2016;30;206084.jpg;Dice, Fantasy, Nautical;Cooperative Game, Dice Rolling, Modular Board, Roll / Spin and Move, Set Collection, Solo / Solitaire Game
986;Babel;2;2;2000;60;000986.jpg;Ancient, Card Game, City Building;Hand Management, Matching, Pattern Recognition, Set Collection, Take That, Zone of Control
5072;Carrom;2;4;0;60;005072.jpg;Action / Dexterity;Flicking, Team-Based Game
13308;Niagara;3;5;2004;45;013308.jpg;Nautical;Bias, Hand Management, Pick-up and Deliver, Set Collection, Simultaneous Action Selection, Slide/Push
349463;Dungeons, Dice & Danger;1;4;2022;60;349463.jpg;Fantasy;Dice Rolling, Paper-and-Pencil
317434;Exit: The Game - Advent Calendar: The Mystery of the Ice Cave;1;99;2020;90;317434.jpg;Deduction, Puzzle, Real-time;Cooperative Game
318546;CoraQuest;1;4;2022;60;318546.png;Adventure, Children's Game, Exploration, Fantasy, Print & Play;Cooperative Game, Dice Rolling, Line of Sight, Modular Board, Square Grid, Variable Player Powers
157413;New Bedford;1;4;2016;60;157413.png;City Building;Worker Placement
285905;Marvel: Crisis Protocol;2;2;2019;45;285905.jpg;Comic Book / Strip, Miniatures, Wargame;Dice Rolling, Measurement Movement, Variable Player Powers
175293;Trambahn;2;2;2015;45;175293.jpg;Card Game, Trains, Transportation;Multi-Use Cards, Open Drafting, Set Collection
143185;Smash Up: The Obligatory Cthulhu Set;2;2;2013;45;143185.jpg;Card Game, Fantasy, Horror, Humor, Mythology;Area Majority / Influence, Hand Management, Take That, Variable Player Powers
107255;Evo (Second Edition);2;5;2011;60;107255.jpg;Prehistoric, Science Fiction;Area Movement, Auction/Bidding, Variable Player Powers, Victory Points as a Resource
210274;Petrichor;1;4;2018;80;210274.jpg;Environmental, Farming;Area Majority / Influence, Hand Management, Modular Board, Voting
32125;Felicity: The Cat in the Sack;3;5;2007;20;032125.jpg;Animals, Bluffing, Card Game;Auction/Bidding, Betting and Bluffing, Secret Unit Deployment
103092;Helvetia;2;4;2011;90;103092.jpg;City Building;Action Points, Area Majority / Influence, Tile Placement, Worker Placement
111417;The Great Heartland Hauling Co.;2;4;2013;30;111417.jpg;Card Game, Transportation;Grid Movement, Hand Management, Modular Board, Open Drafting, Pick-up and Deliver, Resource to Move, Square Grid, Variable Set-up
2808;The Russian Campaign;2;2;1974;360;002808.jpg;Wargame, World War II;Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Multiple Maps, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Sudden Death Ending, Zone of Control
326934;Unmatched: Hell's Kitchen;2;3;2022;40;326934.jpg;Card Game, Comic Book / Strip, Fantasy, Fighting, Movies / TV / Radio theme;Action Points, Card Play Conflict Resolution, Hand Management, Line of Sight, Point to Point Movement, Take That, Team-Based Game, Variable Player Powers
2251;Strat-O-Matic Baseball;1;2;1962;45;002251.jpg;Sports;Dice Rolling, Simulation, Solo / Solitaire Game
22348;Duplik;3;10;2005;45;022348.jpg;Humor, Party Game;Drawing
15511;Fjords;2;2;2005;30;015511.jpg;Abstract Strategy, Medieval, Territory Building;Area Majority / Influence, Chaining, Hexagon Grid, Map Addition, Modular Board, Pattern Building, Tile Placement
29937;König von Siam;2;4;2007;60;029937.jpg;Political, Post-Napoleonic;Area Majority / Influence, Communication Limits, Hand Management, Map Reduction, Sudden Death Ending, Team-Based Game, Turn Order: Pass Order, Variable Set-up
300010;Dragomino;2;4;2020;15;300010.png;Children's Game, Fantasy, Territory Building;Open Drafting, Pattern Building, Tile Placement, Turn Order: Stat-Based
254;Empires in Arms;2;7;1983;12000;000254.jpg;Economic, Napoleonic, Negotiation, Political, Wargame;Area Movement, Dice Rolling, Movement Points, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Variable Player Powers, Variable Set-up
241831;Reykholt;1;4;2018;60;241831.jpg;Farming;Scenario / Mission / Campaign Game, Solo / Solitaire Game, Worker Placement
293678;Stellar;2;2;2020;30;293678.jpg;Card Game;Area Majority / Influence, Hand Management, Open Drafting, Set Collection, Tile Placement
27627;Talisman: Revised 4th Edition;2;6;2007;90;027627.jpg;Adventure, Exploration, Fantasy, Fighting;Dice Rolling, Role Playing, Roll / Spin and Move, Take That, Variable Player Powers
57660;Time's Up! Edición Azul;4;12;2006;45;057660.jpg;Humor, Movies / TV / Radio theme, Party Game;Acting, Communication Limits, Memory, Team-Based Game
163805;Transatlantic;2;4;2017;120;163805.jpg;Economic, Industry / Manufacturing, Nautical, Transportation;Action Retrieval, Deck, Bag, and Pool Building, Modular Board
337787;Summer Camp;2;4;2021;45;337787.jpg;Card Game;Deck Construction, Deck, Bag, and Pool Building, Open Drafting, Race, Track Movement, Variable Set-up
136280;La Boca;3;6;2013;40;136280.jpg;Abstract Strategy, Electronic;Pattern Building, Real-Time, Square Grid
145189;Timeline: Music & Cinema;2;8;2013;15;145189.jpg;Card Game, Educational, Music, Party Game, Trivia;
169611;Love Letter: The Hobbit - The Battle of the Five Armies;2;4;2015;30;169611.jpg;Card Game, Deduction, Movies / TV / Radio theme, Novel-based;Hand Management, Player Elimination
259081;Machi Koro Legacy;2;4;2019;45;259081.png;City Building, Dice;Dice Rolling, Legacy Game, Random Production
142079;Space Cadets: Dice Duel;4;8;2013;30;142079.png;Dice, Fighting, Party Game, Real-time, Science Fiction, Space Exploration;Action Queue, Dice Rolling, Grid Movement, Real-Time, Team-Based Game
139771;Star Trek: Attack Wing;2;99;2013;60;139771.jpg;Aviation / Flight, Collectible Components, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame;Action Queue, Dice Rolling, Line of Sight, Movement Template, Simultaneous Action Selection, Variable Player Powers
198487;Smash Up: Cease and Desist;2;2;2016;45;198487.jpg;Card Game, Fantasy;Area Majority / Influence, Card Play Conflict Resolution, Deck Construction, Hand Management, Open Drafting, Take That, Variable Player Powers, Variable Set-up
41010;My First Carcassonne;2;4;2009;20;041010.png;Children's Game, Medieval;Enclosure, Modular Board, Tile Placement
273703;Altar Quest;1;4;2020;90;273703.png;Adventure, Card Game, Dice, Exploration, Fantasy, Fighting, Miniatures;Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers
35435;Nefertiti;3;4;2008;45;035435.jpg;Ancient;Auction/Bidding, Set Collection
2393;Xiangqi;2;2;762;60;002393.jpg;Abstract Strategy;Grid Movement
214484;HEXplore It: The Valley of the Dead King;1;6;2017;180;214484.jpg;Adventure, Exploration, Fantasy, Fighting, Puzzle, Travel;Cooperative Game, Dice Rolling, Grid Movement, Hexagon Grid, Modular Board, Push Your Luck, Role Playing
217083;LYNGK;2;2;2017;60;217083.jpg;Abstract Strategy;Grid Movement, Map Deformation, Map Reduction, Pattern Building, Pieces as Map, Point to Point Movement, Static Capture, Three Dimensional Movement, Variable Set-up
298229;Steampunk Rally Fusion;2;8;2021;60;298229.jpg;Dice, Racing, Science Fiction;Closed Drafting, Dice Rolling, Modular Board, Race, Resource to Move, Simultaneous Action Selection, Track Movement, Variable Player Powers
70;Big City;2;5;1999;60;000070.jpg;City Building;Hand Management, Modular Board, Tile Placement
